pruning_variant,priority_policy,portfolio_mode,trading_session,net_pnl
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-10-24,-9.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-10-27,37.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-10-28,-41.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-10-29,23.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-10-30,-59.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-10-31,-14.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-11-03,77.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-11-04,-72.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-11-05,185.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-11-06,-53.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-11-07,134.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-11-10,-20.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-11-11,-54.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-11-12,-28.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-11-13,-209.54
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-11-14,186.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-11-17,-91.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-11-18,-217.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-11-19,-25.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-11-20,9.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-11-21,-59.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-11-24,114.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-11-25,-41.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-11-26,-74.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-11-27,6.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-11-28,70.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-12-01,231.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-12-02,-131.4
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-12-03,-25.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-12-04,-136.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-12-05,259.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-12-08,-77.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-12-09,-11.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-12-10,1.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-12-11,-65.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-12-12,-147.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-12-15,-5.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-12-16,142.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-12-17,34.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-12-18,126.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-12-19,-163.81
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-12-22,-48.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-12-23,106.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-12-24,-0.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-12-26,-44.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-12-29,64.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2025-12-30,-17.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-01-02,-109.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-01-05,115.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-01-06,-31.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-01-07,16.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-01-08,6.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-01-09,272.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-01-12,-81.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-01-13,-30.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-01-14,-198.78
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-01-15,-69.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-01-16,-91.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-01-19,65.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-01-20,-71.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-01-21,-93.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-01-22,-82.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-01-23,129.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-01-26,29.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-01-27,209.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-01-28,-60.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-01-29,-170.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-01-30,-43.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-02-02,-0.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-02-03,37.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-02-04,-248.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-02-05,-367.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-02-06,-204.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-02-09,174.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-02-10,-92.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-02-11,-98.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-02-12,-47.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-02-13,72.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-02-16,-57.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-02-17,-188.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-02-18,81.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-02-19,122.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-02-20,155.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-02-23,-65.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-02-24,120.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-02-25,-78.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-02-26,-106.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-02-27,203.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-03-02,55.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-03-03,-184.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-03-04,386.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-03-05,205.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-03-06,215.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-03-09,-224.62
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-03-10,-143.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-03-11,-77.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-03-12,-122.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-03-13,-23.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-03-16,-27.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-03-17,-123.63
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-03-18,-64.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-03-19,219.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-03-20,-21.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-03-23,130.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-03-24,53.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-03-25,164.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-03-26,63.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-03-27,-128.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-03-30,-136.96
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-03-31,-82.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-04-01,127.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-04-02,412.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-04-06,118.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-04-07,-124.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-04-08,-116.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-04-09,-14.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-04-10,-16.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-04-13,-49.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-04-14,133.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-04-15,162.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-04-16,-100.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-04-17,109.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-04-20,-28.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-04-21,225.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-04-22,250.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-04-23,189.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-04-24,-2.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-04-27,-80.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-04-28,-63.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-04-29,59.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-04-30,-151.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-05-01,-168.54
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-05-04,109.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-05-05,-109.35
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-05-06,162.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-05-07,261.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-05-08,-0.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-05-11,-188.72
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-05-12,-168.74
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-05-13,29.76
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-05-14,160.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-05-15,238.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-05-18,264.26
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-05-19,-119.24
remove_seed_suspect_only,hybrid_validation_then_correlation,max_one_trade_per_session,2026-05-20,-210.24
